,R,TH,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,PCT
226,47.76470588235294,84.6470588235294,53.94117647058823,16.764705882352942,1.8235294117647058,12.117647058823529,45.64705882352941,5.588235294117647,1.6470588235294117,34.88235294117647,78.47058823529412,1.4705882352941178,2.2941176470588234,2.7058823529411766,0.23835294117647063,0.31188235294117644,0.39164705882352946,0.7035294117647058,0.48100000000000004
227,29.875,55.791666666666664,33.708333333333336,11.666666666666666,1.1666666666666667,9.25,29.083333333333332,2.375,0.9583333333333334,21.458333333333332,49.125,0.5,1.5,2.375,0.24333333333333332,0.3100833333333333,0.40087500000000004,0.7109583333333332,0.475
228,34.28,58.44,37.24,10.64,0.92,9.64,32.84,3.6,0.88,24.52,55.0,0.64,2.24,2.56,0.27363999999999994,0.34168000000000004,0.45472000000000007,0.7964,0.469
229,28.346153846153847,51.61538461538461,30.307692307692307,11.73076923076923,0.5769230769230769,9.0,27.23076923076923,2.1923076923076925,0.8461538461538461,21.653846153846153,56.96153846153846,0.34615384615384615,1.5384615384615385,1.6538461538461537,0.2311923076923077,0.30665384615384617,0.3939615384615385,0.7006153846153846,0.46299999999999997
230,32.095238095238095,64.14285714285714,40.76190476190476,13.523809523809524,1.6666666666666667,8.19047619047619,30.476190476190474,2.8095238095238093,1.1904761904761905,23.047619047619047,61.61904761904762,0.2857142857142857,1.7142857142857142,2.238095238095238,0.2515714285714286,0.32428571428571423,0.4054761904761905,0.7297619047619048,0.46299999999999997
231,28.565217391304348,56.43478260869565,37.73913043478261,10.608695652173912,1.565217391304348,6.521739130434782,27.08695652173913,2.9130434782608696,1.565217391304348,22.130434782608695,47.73913043478261,0.34782608695652173,1.2173913043478262,3.782608695652174,0.2216956521739131,0.2922173913043478,0.33634782608695657,0.6285652173913044,0.46299999999999997
232,25.695652173913043,52.608695652173914,33.73913043478261,9.608695652173912,1.173913043478261,8.08695652173913,24.08695652173913,3.8260869565217392,1.434782608695652,19.73913043478261,60.43478260869565,0.9130434782608695,1.434782608695652,2.217391304347826,0.21673913043478257,0.27669565217391306,0.373913043478261,0.6506086956521736,0.444
233,32.52173913043478,62.21739130434783,40.56521739130435,12.217391304347826,0.7391304347826086,8.695652173913043,30.956521739130434,3.869565217391304,1.5217391304347827,21.17391304347826,54.608695652173914,0.4782608695652174,1.5217391304347827,3.391304347826087,0.22239130434782609,0.2856086956521739,0.3605652173913043,0.6461739130434782,0.43799999999999994
234,22.925925925925927,49.7037037037037,33.592592592592595,10.518518518518519,1.037037037037037,4.555555555555555,21.814814814814813,2.814814814814815,1.2592592592592593,16.962962962962962,40.22222222222222,0.4444444444444444,1.8518518518518519,1.3333333333333333,0.22085185185185183,0.2767407407407408,0.34440740740740744,0.621148148148148,0.43200000000000005
235,32.17391304347826,59.21739130434783,37.56521739130435,12.0,1.2173913043478262,8.434782608695652,30.347826086956523,3.5217391304347827,1.3478260869565217,25.391304347826086,53.91304347826087,0.6086956521739131,1.8695652173913044,2.739130434782609,0.2320869565217391,0.2999130434782609,0.3580869565217391,0.6580000000000003,0.42
236,28.875,55.708333333333336,35.458333333333336,9.416666666666666,1.3333333333333333,9.5,27.875,3.6666666666666665,1.4166666666666667,22.666666666666668,63.75,0.5833333333333334,2.0,2.2916666666666665,0.233,0.30879166666666663,0.39054166666666656,0.6993333333333333,0.414
237,38.0,63.095238095238095,38.666666666666664,12.142857142857142,1.0,11.285714285714286,35.904761904761905,5.380952380952381,2.0952380952380953,25.761904761904763,70.23809523809524,1.2380952380952381,1.8095238095238095,3.857142857142857,0.2199047619047619,0.2857619047619047,0.37204761904761907,0.657809523809524,0.40700000000000003
238,25.59259259259259,48.81481481481482,30.51851851851852,9.925925925925926,0.18518518518518517,8.185185185185185,24.40740740740741,1.962962962962963,0.8888888888888888,20.074074074074073,48.74074074074074,0.8518518518518519,1.2962962962962963,1.8888888888888888,0.2208888888888889,0.27785185185185185,0.38114814814814807,0.6590000000000001,0.395
239,32.08,57.56,35.52,12.32,1.24,8.48,31.28,4.32,1.2,21.04,48.0,0.6,1.8,1.24,0.23951999999999996,0.29664,0.38284,0.67948,0.395
240,30.90909090909091,56.68181818181818,34.95454545454545,11.454545454545455,2.272727272727273,8.0,29.227272727272727,3.4545454545454546,1.1363636363636365,24.772727272727273,60.27272727272727,0.45454545454545453,1.9545454545454546,2.3636363636363638,0.2163181818181818,0.2815454545454546,0.35886363636363644,0.640409090909091,0.667
241,31.083333333333332,58.75,37.416666666666664,12.875,1.2083333333333333,7.25,29.375,3.75,1.5,20.958333333333332,47.291666666666664,0.5416666666666666,1.75,2.75,0.20862500000000006,0.2775,0.33512499999999995,0.612625,0.636
242,22.107142857142858,46.964285714285715,31.071428571428573,8.642857142857142,0.5357142857142857,6.714285714285714,21.178571428571427,2.892857142857143,0.7857142857142857,15.035714285714286,50.142857142857146,0.42857142857142855,1.25,2.0357142857142856,0.22067857142857147,0.28235714285714286,0.35089285714285723,0.6332500000000001,0.617
243,43.6,75.25,45.65,17.65,1.55,10.4,41.3,6.25,1.55,28.4,62.15,0.35,2.4,2.75,0.23795000000000002,0.3077,0.3875,0.6951999999999999,0.599
244,37.4,71.2,47.05,14.2,1.7,8.25,35.35,3.3,1.9,28.4,62.5,0.65,2.3,3.9,0.25100000000000006,0.30885,0.36630000000000007,0.67515,0.589
245,27.28,54.92,37.36,9.88,1.0,6.68,25.84,3.08,1.32,21.88,49.28,0.84,1.4,2.6,0.22144000000000003,0.28596,0.36983999999999995,0.6557999999999999,0.583
