Year,Team,R,H,2B,HR,RBI,BB,SF,OPS
2017,LAD,30.0,30.52,12.28,8.76,28.28,25.32,1.48,0.645
2017,MIA,40.473684210526315,51.473684210526315,14.157894736842104,10.210526315789474,38.68421052631579,25.31578947368421,2.1052631578947367,0.679578947368421
2017,MIL,34.285714285714285,39.142857142857146,12.571428571428571,10.666666666666666,32.57142857142857,25.476190476190474,1.2380952380952381,0.6409999999999999
2017,MIN,47.76470588235294,53.94117647058823,16.764705882352942,12.117647058823529,45.64705882352941,34.88235294117647,2.2941176470588234,0.7035294117647058
2017,NYM,29.875,33.708333333333336,11.666666666666666,9.25,29.083333333333332,21.458333333333332,1.5,0.7109583333333332
2017,NYY,34.28,37.24,10.64,9.64,32.84,24.52,2.24,0.7964
2017,OAK,28.346153846153847,30.307692307692307,11.73076923076923,9.0,27.23076923076923,21.653846153846153,1.5384615384615385,0.7006153846153846
2017,PHI,32.095238095238095,40.76190476190476,13.523809523809524,8.19047619047619,30.476190476190474,23.047619047619047,1.7142857142857142,0.7297619047619048
2017,PIT,28.565217391304348,37.73913043478261,10.608695652173912,6.521739130434782,27.08695652173913,22.130434782608695,1.2173913043478262,0.6285652173913044
2017,SD,25.695652173913043,33.73913043478261,9.608695652173912,8.08695652173913,24.08695652173913,19.73913043478261,1.434782608695652,0.6506086956521736
2017,SEA,32.52173913043478,40.56521739130435,12.217391304347826,8.695652173913043,30.956521739130434,21.17391304347826,1.5217391304347827,0.6461739130434782
2017,SF,22.925925925925927,33.592592592592595,10.518518518518519,4.555555555555555,21.814814814814813,16.962962962962962,1.8518518518518519,0.621148148148148
2017,STL,32.17391304347826,37.56521739130435,12.0,8.434782608695652,30.347826086956523,25.391304347826086,1.8695652173913044,0.6580000000000003
2017,TB,28.875,35.458333333333336,9.416666666666666,9.5,27.875,22.666666666666668,2.0,0.6993333333333333
2017,TEX,38.0,38.666666666666664,12.142857142857142,11.285714285714286,35.904761904761905,25.761904761904763,1.8095238095238095,0.657809523809524
2017,TOR,25.59259259259259,30.51851851851852,9.925925925925926,8.185185185185185,24.40740740740741,20.074074074074073,1.2962962962962963,0.6589999999999999
2017,WAS,32.08,35.52,12.32,8.48,31.28,21.04,1.8,0.67948
2018,ARI,30.90909090909091,34.95454545454545,11.454545454545455,8.0,29.227272727272727,24.772727272727273,1.9545454545454546,0.640409090909091
2018,ATL,31.083333333333332,37.416666666666664,12.875,7.25,29.375,20.958333333333332,1.75,0.612625
2018,BAL,22.107142857142858,31.071428571428573,8.642857142857142,6.714285714285714,21.178571428571427,15.035714285714286,1.25,0.6332500000000001
2018,BOS,43.6,45.65,17.65,10.4,41.3,28.4,2.4,0.6951999999999999
2018,CHC,37.4,47.05,14.2,8.25,35.35,28.4,2.3,0.67515
2018,CIN,27.28,37.36,9.88,6.68,25.84,21.88,1.4,0.6557999999999999
2018,CLE,35.52173913043478,39.73913043478261,12.869565217391305,9.391304347826088,34.130434782608695,24.043478260869566,1.9130434782608696,0.7228695652173913
2018,COL,37.95,42.6,13.75,10.45,36.65,24.85,1.85,0.7062500000000002
2018,CWS,29.818181818181817,38.63636363636363,11.772727272727273,8.272727272727273,29.045454545454547,19.318181818181817,1.4545454545454546,0.6888181818181818
2018,DET,28.636363636363637,39.63636363636363,12.909090909090908,6.136363636363637,27.136363636363637,19.454545454545453,1.8181818181818181,0.6234545454545454
2018,HOU,39.85,44.35,13.9,10.25,38.15,28.25,2.25,0.6809499999999999
2018,KC,27.695652173913043,38.30434782608695,12.26086956521739,6.739130434782608,26.304347826086957,18.565217391304348,1.7391304347826086,0.6565217391304347
2018,LAA,25.423076923076923,30.307692307692307,8.76923076923077,7.384615384615385,24.192307692307693,18.346153846153847,1.4615384615384615,0.6943846153846155
2018,LAD,36.09090909090909,36.13636363636363,13.272727272727273,10.681818181818182,33.63636363636363,28.90909090909091,1.7727272727272727,0.7147727272727272
2018,MIA,25.217391304347824,39.43478260869565,9.521739130434783,5.565217391304348,23.782608695652176,19.17391304347826,1.3478260869565217,0.6194347826086957
2018,MIL,29.44,35.04,9.8,8.64,28.0,21.04,1.64,0.66664
2018,MIN,30.666666666666668,36.333333333333336,13.208333333333334,6.916666666666667,29.333333333333332,22.25,1.5833333333333333,0.6685833333333333
2018,NYM,24.59259259259259,28.85185185185185,9.592592592592593,6.222222222222222,23.37037037037037,20.59259259259259,1.4444444444444444,0.5995555555555555
2018,NYY,36.91304347826087,35.43478260869565,11.695652173913043,11.608695652173912,35.69565217391305,27.130434782608695,2.5652173913043477,0.715
2018,OAK,40.6,41.75,16.1,11.35,38.85,27.5,2.2,0.6846500000000001
2018,PHI,31.714285714285715,37.666666666666664,11.333333333333334,8.761904761904763,30.61904761904762,27.333333333333332,1.5238095238095237,0.6974285714285714
2018,PIT,28.375,36.5,11.833333333333334,6.541666666666667,27.375,19.541666666666668,2.1666666666666665,0.6967083333333334
2018,SD,31.842105263157894,43.421052631578945,13.052631578947368,8.473684210526315,30.05263157894737,24.0,1.6842105263157894,0.6661578947368422
2018,SEA,29.434782608695652,40.65217391304348,11.130434782608695,7.6521739130434785,27.956521739130434,18.695652173913043,1.7826086956521738,0.6726956521739131
2018,SF,25.956521739130434,38.52173913043478,10.869565217391305,5.782608695652174,24.47826086956522,19.217391304347824,1.7391304347826086,0.6953478260869566
2018,STL,35.285714285714285,41.714285714285715,11.619047619047619,9.476190476190476,33.42857142857143,24.666666666666668,2.1904761904761907,0.6537619047619048
2018,TB,26.48148148148148,35.0,10.148148148148149,5.555555555555555,24.51851851851852,19.962962962962962,1.8518518518518519,0.6951851851851851
2018,TEX,36.85,41.2,13.25,9.7,34.8,27.75,1.7,0.6411
2018,TOR,25.25,27.821428571428573,11.392857142857142,7.75,24.285714285714285,17.785714285714285,1.3214285714285714,0.6833571428571431
2018,WAS,32.65217391304348,37.69565217391305,12.043478260869565,8.26086956521739,31.26086956521739,27.17391304347826,1.7391304347826086,0.6622608695652172
