,IP,H,K,BB,HR,ERA,WHIP,PCT
237,47.559999999999995,47.93333333333333,36.9,18.633333333333333,7.133333333333334,5.7476666666666665,1.6,0.407
238,44.18181818181818,44.24242424242424,41.57575757575758,16.636363636363637,6.151515151515151,7.64969696969697,1.9106060606060606,0.395
239,60.112500000000004,54.166666666666664,60.708333333333336,20.625,7.875,10.861249999999998,2.0691666666666664,0.395
240,53.777777777777764,48.407407407407405,53.51851851851852,19.296296296296298,6.333333333333333,4.663333333333333,1.4544444444444442,0.667
241,43.884848484848476,37.39393939393939,43.121212121212125,19.181818181818183,4.636363636363637,5.9006060606060595,1.6124242424242425,0.636
242,49.813793103448276,53.93103448275862,42.13793103448276,20.655172413793103,8.241379310344827,6.561724137931035,1.736551724137931,0.617
243,63.18695652173913,56.73913043478261,67.73913043478261,22.26086956521739,7.6521739130434785,4.4513043478260865,1.3886956521739129,0.599
244,48.79666666666667,43.666666666666664,44.4,20.7,5.133333333333334,4.196666666666667,1.384,0.589
245,53.04444444444442,55.074074074074076,46.44444444444444,19.555555555555557,8.37037037037037,6.829629629629631,1.7481481481481482,0.583
246,55.76153846153847,51.88461538461539,59.38461538461539,15.653846153846153,7.6923076923076925,5.309230769230769,1.5088461538461537,0.564
247,68.88095238095238,65.57142857142857,67.0952380952381,25.0,8.761904761904763,6.437619047619047,1.673809523809524,0.562
248,49.182758620689654,48.37931034482759,43.3448275862069,22.482758620689655,6.758620689655173,5.38448275862069,1.5424137931034485,0.5579999999999999
249,52.54814814814812,52.7037037037037,45.0,18.185185185185187,8.0,7.427777777777777,1.7496296296296296,0.556
250,69.00476190476189,55.38095238095238,80.28571428571429,20.714285714285715,7.190476190476191,2.9719047619047623,1.2933333333333334,0.556
251,54.83076923076923,59.23076923076923,44.5,21.0,7.884615384615385,6.495,1.6853846153846155,0.5489999999999999
252,41.97352941176471,39.64705882352941,40.76470588235294,16.058823529411764,5.970588235294118,4.919705882352941,1.5026470588235294,0.5429999999999999
253,48.963333333333324,42.6,52.166666666666664,14.0,5.933333333333334,4.673000000000001,1.284333333333333,0.509
254,51.17857142857144,49.42857142857143,44.57142857142857,21.607142857142858,6.821428571428571,5.739642857142856,1.542857142857143,0.506
255,51.73571428571427,44.607142857142854,50.857142857142854,19.678571428571427,6.142857142857143,6.480714285714285,1.6239285714285714,0.506
256,47.716666666666654,47.06666666666667,45.86666666666667,19.1,6.433333333333334,5.731333333333334,1.5716666666666665,0.494
257,50.12413793103446,46.86206896551724,49.86206896551724,16.620689655172413,6.310344827586207,6.122068965517242,1.6417241379310346,0.494
258,55.76153846153847,50.42307692307692,62.84615384615385,19.0,6.8076923076923075,3.9976923076923074,1.3088461538461542,0.481
259,44.157575757575735,39.42424242424242,37.484848484848484,14.363636363636363,5.545454545454546,6.123636363636364,1.5303030303030305,0.475
260,53.07037037037038,50.111111111111114,54.22222222222222,18.333333333333332,6.222222222222222,4.502222222222222,1.4325925925925924,0.451
261,59.54583333333331,57.5,55.666666666666664,20.708333333333332,7.25,5.5441666666666665,1.660416666666667,0.451
262,49.979310344827574,49.172413793103445,48.241379310344826,17.79310344827586,6.379310344827586,6.565862068965517,1.7672413793103448,0.414
263,47.906666666666666,46.333333333333336,44.233333333333334,13.233333333333333,6.433333333333334,3.9553333333333343,1.3146666666666669,0.414
264,58.16799999999999,55.44,50.76,20.96,6.24,5.0104,1.4747999999999999,0.407
265,51.646428571428565,48.25,47.75,21.178571428571427,5.107142857142857,4.702142857142857,1.4975,0.395
266,53.28518518518518,45.629629629629626,52.629629629629626,18.37037037037037,6.074074074074074,4.035185185185186,1.2233333333333334,0.391
267,47.42666666666666,50.53333333333333,37.333333333333336,16.366666666666667,7.4,4.863666666666666,1.4739999999999998,0.383
268,40.66,42.17142857142857,37.08571428571429,15.714285714285714,5.942857142857143,6.365142857142857,1.6554285714285715,0.358
269,47.93999999999998,44.0,47.233333333333334,16.233333333333334,6.6,4.8790000000000004,1.497,0.29
270,60.525000000000006,57.833333333333336,59.416666666666664,21.333333333333332,9.041666666666666,4.1883333333333335,1.3570833333333336,0.66
271,48.01666666666666,47.3,46.4,18.2,6.766666666666667,5.327666666666667,1.543,0.654
272,41.95588235294116,45.14705882352941,36.64705882352941,16.441176470588236,8.852941176470589,7.758235294117647,1.8150000000000002,0.636
273,56.24230769230768,54.69230769230769,62.80769230769231,23.26923076923077,8.23076923076923,5.6584615384615375,1.497307692307692,0.623
274,49.3103448275862,47.206896551724135,49.758620689655174,18.310344827586206,6.655172413793103,4.242068965517242,1.4768965517241381,0.599
275,59.533333333333324,52.833333333333336,64.66666666666667,22.333333333333332,8.916666666666666,4.670833333333333,1.3491666666666664,0.599
276,50.910714285714285,46.642857142857146,53.857142857142854,16.071428571428573,7.357142857142857,3.86,1.3332142857142857,0.593
277,49.72413793103447,54.241379310344826,43.58620689655172,20.275862068965516,9.310344827586206,7.000000000000001,1.7237931034482756,0.574
278,56.156000000000006,57.44,52.48,23.28,9.52,5.61,1.5863999999999998,0.574
279,45.93548387096774,50.12903225806452,44.096774193548384,17.29032258064516,8.03225806451613,6.2135483870967745,1.6012903225806452,0.562
280,60.55416666666667,49.916666666666664,69.54166666666667,18.458333333333332,9.416666666666666,4.937500000000001,1.2954166666666667,0.5489999999999999
281,52.35185185185184,55.888888888888886,45.55555555555556,21.40740740740741,8.037037037037036,6.3570370370370375,1.6637037037037037,0.531
282,47.696666666666665,47.13333333333333,46.63333333333333,19.0,8.9,5.069,1.4440000000000002,0.525
283,59.81666666666666,49.958333333333336,63.208333333333336,16.333333333333332,7.708333333333333,4.630833333333334,1.35625,0.519
284,57.45199999999999,53.6,55.12,24.6,9.44,4.982,1.3716000000000002,0.519
285,49.9448275862069,46.96551724137931,51.58620689655172,19.586206896551722,7.724137931034483,6.718620689655172,1.630344827586207,0.5
286,50.19999999999999,50.03448275862069,50.41379310344828,15.517241379310345,6.827586206896552,5.881724137931036,1.5910344827586207,0.481
287,50.13793103448276,48.44827586206897,52.41379310344828,17.24137931034483,7.0344827586206895,5.105862068965518,1.506896551724138,0.475
288,47.78999999999999,45.46666666666667,51.1,16.9,8.133333333333333,5.183666666666666,1.3763333333333336,0.463
289,56.08076923076922,51.57692307692308,49.92307692307692,18.192307692307693,7.730769230769231,4.6461538461538465,1.361923076923077,0.447
290,46.46129032258066,46.54838709677419,44.774193548387096,17.516129032258064,8.32258064516129,4.966129032258066,1.484193548387097,0.444
291,46.070967741935476,48.61290322580645,46.54838709677419,18.806451612903224,7.741935483870968,6.283548387096774,1.6583870967741934,0.438
292,44.39375,43.46875,46.09375,14.40625,6.6875,5.882187500000001,1.50125,0.4320000000000001
293,35.6675,36.95,30.925,12.55,6.5,6.723499999999999,1.6162500000000002,0.426
294,45.6125,43.59375,42.75,16.21875,7.09375,4.7609375,1.405625,0.42
295,65.34545454545456,58.36363636363637,63.54545454545455,24.772727272727273,8.681818181818182,5.150454545454546,1.4668181818181816,0.414
296,47.209677419354826,40.903225806451616,52.29032258064516,14.612903225806452,5.806451612903226,4.217096774193549,1.288709677419355,0.364
297,41.958823529411745,44.38235294117647,40.529411764705884,17.147058823529413,7.029411764705882,8.743235294117646,2.1902941176470585,0.35200000000000004
298,38.5945945945946,39.054054054054056,35.91891891891892,16.2972972972973,6.135135135135135,6.418918918918919,1.7405405405405407,0.333
299,49.42068965517241,46.10344827586207,52.10344827586207,17.689655172413794,6.931034482758621,13.482413793103449,2.4362068965517243,0.292
