,Rk,Name,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,Date
244,245,Ryan Budde\buddery01,Toronto Blue Jays,LAA,31,0.1,4,29.0,33.0,2.0,7.0,1.0,4.0,0.0,1.0,0.212,0.235,0.364,0.599,,,,,,,,,,,,,2011
245,246,Guillermo Mota\motagu01,San Francisco Giants,SFG,37,0.7,12,604.0,38.0,4.0,8.0,2.0,7.0,0.0,0.0,0.21100000000000002,0.21100000000000002,0.395,0.605,37.0,42.0,3.92,1.27,665.0,0.0,9.0,755.2,667.0,77.0,293.0,595.0,2011
246,247,Brian Barden\bardebr01,Texas Rangers,FLA,30,-0.3,4,119.0,175.0,21.0,37.0,4.0,14.0,0.0,11.0,0.21100000000000002,0.268,0.303,0.5710000000000001,,,,,,,,,,,,,2011
247,248,Endy Chavez\chaveen01,Texas Rangers,TEX,33,1.0,9,827.0,2237.0,289.0,605.0,19.0,190.0,87.0,140.0,0.27,0.312,0.36700000000000005,0.679,,,,,,,,,,,,,2011
248,249,Mike Jacobs\jacobmi02,Colorado Rockies,TOR,30,-2.3,6,556.0,1930.0,244.0,489.0,100.0,310.0,5.0,166.0,0.253,0.313,0.475,0.787,,,,,,,,,,,,,2011
249,250,Dan Wheeler\wheelda01,Boston Red Sox,TBR,33,2.7,11,277.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,23.0,41.0,3.84,1.216,530.0,9.0,43.0,579.0,525.0,79.0,179.0,514.0,2011
250,251,Jeremy Accardo\accarje01,Baltimore Orioles,TOR,29,-0.2,6,70.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,7.0,17.0,3.95,1.335,204.0,0.0,38.0,209.2,203.0,16.0,77.0,153.0,2011
251,252,Matt Antonelli\antonma01,Washington Nationals,SDP,26,-0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
252,253,Henry Blanco\blanche01,Arizona Diamondbacks,NYM,39,0.4,13,863.0,2463.0,245.0,559.0,60.0,265.0,5.0,225.0,0.22699999999999998,0.29100000000000004,0.363,0.654,,,,,,,,,,,,,2011
253,254,Fernando Cabrera\cabrefe01,Oakland Athletics,BOS,29,-0.5,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8.0,7.0,5.24,1.534,132.0,0.0,1.0,175.1,171.0,32.0,98.0,193.0,2011
254,255,Kevin Correia\correke01,Pittsburgh Pirates,SDP,30,-1.2,8,228.0,183.0,10.0,23.0,0.0,9.0,0.0,10.0,0.126,0.171,0.142,0.313,36.0,43.0,4.57,1.4409999999999998,231.0,105.0,0.0,741.0,772.0,87.0,296.0,546.0,2011
255,256,Chad Gaudin\gaudich01,Washington Nationals,NYY,28,-0.7,8,59.0,32.0,1.0,1.0,0.0,0.0,0.0,2.0,0.031,0.08800000000000001,0.031,0.11900000000000001,35.0,39.0,4.61,1.514,258.0,75.0,2.0,661.2,694.0,79.0,308.0,518.0,2011
256,257,Brian Gordon\gordobr01,Philadelphia Phillies,PHI,32,0.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.25,1.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,2011
257,258,Xavier Nady\nadyxa01,Arizona Diamondbacks,CHC,32,2.4,9,798.0,2574.0,323.0,713.0,93.0,358.0,16.0,161.0,0.27699999999999997,0.331,0.445,0.7759999999999999,,,,,,,,,,,,,2011
258,259,Magglio Ordonez\ordonma01,Detroit Tigers,DET,37,4.2,14,1756.0,6649.0,1043.0,2072.0,289.0,1204.0,92.0,628.0,0.312,0.37200000000000005,0.511,0.883,,,,,,,,,,,,,2011
259,260,Joel Peralta\peraljo01,Tampa Bay Rays,WSN,35,0.8,6,76.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.25,0.25,0.5,0.75,5.0,11.0,4.22,1.219,260.0,0.0,2.0,322.1,308.0,48.0,85.0,262.0,2011
260,261,Clay Timpner\timpncl01,Detroit Tigers,SFG,28,-0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
261,262,Kerry Wood\woodke02,Chicago Cubs,NYY,34,3.2,12,278.0,345.0,23.0,59.0,7.0,32.0,0.0,11.0,0.171,0.196,0.249,0.445,83.0,68.0,3.65,1.26,381.0,178.0,62.0,1320.1,1030.0,142.0,634.0,1519.0,2011
262,263,Matt Albers\alberma01,Boston Red Sox,BAL,28,0.9,5,47.0,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.11800000000000001,15.0,25.0,5.11,1.557,181.0,23.0,0.0,317.1,345.0,32.0,149.0,206.0,2011
263,264,Yhency Brazoban\brazoyh01,Texas Rangers,NYM,31,0.0,5,114.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,4.7,1.426,116.0,0.0,21.0,115.0,109.0,13.0,55.0,100.0,2011
264,265,Lenny DiNardo\dinarle01,Boston Red Sox,OAK,31,-1.4,6,,,,,,,,,,,,,,,,,,,,,,,,,2011
265,266,Edwin Encarnacion\encared01,Toronto Blue Jays,OAK,28,2.2,6,652.0,2250.0,308.0,580.0,100.0,337.0,21.0,227.0,0.258,0.336,0.45299999999999996,0.79,,,,,,,,,,,,,2011
266,267,Matt Guerrier\guerrma02,Los Angeles Dodgers,MIN,32,3.0,7,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,3.38,1.244,393.0,3.0,5.0,472.0,440.0,58.0,147.0,310.0,2011
267,268,Rich Hill\hillri01,Boston Red Sox,BOS,31,-0.6,6,65.0,114.0,1.0,14.0,0.0,6.0,0.0,2.0,0.12300000000000001,0.138,0.149,0.287,22.0,20.0,4.82,1.357,84.0,70.0,0.0,399.1,364.0,55.0,178.0,358.0,2011
268,269,Andrew Miller\millean01,Boston Red Sox,BOS,26,-3.1,5,56.0,68.0,1.0,4.0,0.0,3.0,0.0,0.0,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.11800000000000001,15.0,26.0,5.84,1.736,79.0,54.0,0.0,294.1,337.0,28.0,174.0,238.0,2011
269,270,Chien-Ming Wang\wangch01,Washington Nationals,WSN,31,0.5,5,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,26.0,4.16,1.339,109.0,104.0,1.0,670.2,701.0,41.0,197.0,310.0,2011
270,271,Randy Williams\willira01,Boston Red Sox,CHW,35,0.2,4,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.74,1.8730000000000002,90.0,0.0,0.0,73.2,86.0,9.0,52.0,69.0,2011
271,272,Doug Bernier\bernido01,New York Yankees,PIT,31,-0.1,1,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2011
272,273,Randy Choate\choatra01,Florida Marlins,TBR,35,0.6,10,122.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.39,1.386,342.0,0.0,5.0,246.0,226.0,12.0,115.0,197.0,2011
273,274,Sammy Gervacio\gervasa01,Houston Astros,HOU,26,0.4,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,3.65,1.338,35.0,0.0,0.0,24.2,20.0,2.0,13.0,28.0,2011
274,275,Cliff Lee\leecl02,Philadelphia Phillies,TEX,32,17.2,9,26.0,68.0,2.0,9.0,0.0,1.0,0.0,1.0,0.132,0.145,0.162,0.307,102.0,61.0,3.85,1.256,222.0,218.0,0.0,1409.0,1419.0,150.0,350.0,1085.0,2011
275,276,Russell Martin\martiru01,New York Yankees,LAD,28,8.2,5,667.0,2344.0,347.0,638.0,54.0,300.0,66.0,319.0,0.272,0.365,0.396,0.7609999999999999,,,,,,,,,,,,,2011
276,277,Gustavo Molina\molingu01,New York Yankees,BOS,29,-0.3,3,23.0,41.0,2.0,5.0,0.0,1.0,0.0,2.0,0.122,0.159,0.146,0.305,,,,,,,,,,,,,2011
277,278,Mark Prior\priorma01,New York Yankees,TEX,30,,8,,,,,,,,,,,,,,,,,,,,,,,,,2011
278,279,Andy Tracy\tracyan01,Arizona Diamondbacks,PHI,37,0.2,10,,,,,,,,,,,,,,,,,,,,,,,,,2011
279,280,Denny Bautista\bautide01,Seattle Mariners,SFG,30,0.2,7,91.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.25,0.25,0.25,0.5,11.0,15.0,5.88,1.6880000000000002,131.0,21.0,0.0,223.1,246.0,21.0,131.0,180.0,2011
280,281,Juan Castro\castrju01,Los Angeles Dodgers,LAD,39,-2.9,16,1096.0,2613.0,251.0,597.0,36.0,233.0,5.0,148.0,0.228,0.268,0.327,0.595,,,,,,,,,,,,,2011
281,282,Matt Diaz\diazma02,Pittsburgh Pirates,ATL,33,1.3,8,559.0,1504.0,185.0,453.0,43.0,192.0,28.0,84.0,0.301,0.35,0.456,0.8059999999999999,,,,,,,,,,,,,2011
282,283,Chris Gimenez\gimench01,Seattle Mariners,CLE,28,-0.6,2,73.0,169.0,18.0,27.0,4.0,15.0,1.0,25.0,0.16,0.267,0.272,0.539,,,,,,,,,,,,,2011
283,284,Gerald Laird\lairdge01,St. Louis Cardinals,DET,31,2.7,8,598.0,1908.0,255.0,461.0,34.0,192.0,19.0,142.0,0.242,0.3,0.358,0.6579999999999999,,,,,,,,,,,,,2011
284,285,Ryan Langerhans\langery01,Seattle Mariners,SEA,31,1.9,8,572.0,1186.0,168.0,271.0,30.0,119.0,10.0,179.0,0.228,0.33299999999999996,0.374,0.7070000000000001,,,,,,,,,,,,,2011
285,286,Hideki Matsui\matsuhi01,Oakland Athletics,LAA,37,5.4,8,1061.0,3830.0,591.0,1109.0,161.0,681.0,12.0,483.0,0.29,0.369,0.479,0.848,,,,,,,,,,,,,2011
286,287,Brandon McCarthy\mccarbr01,Oakland Athletics,TEX,27,1.1,5,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,4.56,1.3630000000000002,110.0,56.0,0.0,372.2,366.0,55.0,142.0,251.0,2011
287,288,Dioner Navarro\navardi01,Los Angeles Dodgers,TBR,27,1.7,7,538.0,1766.0,189.0,439.0,34.0,180.0,10.0,148.0,0.249,0.309,0.35600000000000004,0.6659999999999999,,,,,,,,,,,,,2011
288,289,Lyle Overbay\overbly01,Pittsburgh Pirates,TOR,34,8.0,10,1138.0,3889.0,523.0,1066.0,122.0,524.0,13.0,511.0,0.27399999999999997,0.358,0.447,0.805,,,,,,,,,,,,,2011
289,290,Royce Ring\ringro01,Seattle Mariners,NYY,30,-1.5,5,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,5.29,1.574,99.0,0.0,0.0,68.0,65.0,5.0,42.0,55.0,2011
290,291,Matt Stairs\stairma01,Washington Nationals,SDP,43,0.6,18,1839.0,5139.0,766.0,1356.0,265.0,897.0,30.0,708.0,0.264,0.35700000000000004,0.48100000000000004,0.8370000000000001,,,,,,,,,,,,,2011
291,292,Andy Van Hekken\vanhean01,Houston Astros,HOU,31,,8,,,,,,,,,,,,,,,,,,,,,,,,,2011
292,293,J.P. Howell\howeljp01,Tampa Bay Rays,TBR,28,4.1,5,14.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,0.4,18.0,20.0,4.47,1.3940000000000001,166.0,33.0,20.0,322.0,303.0,34.0,146.0,307.0,2011
293,294,Dustin Moseley\moseldu01,San Diego Padres,NYY,29,-0.1,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12.0,11.0,5.28,1.517,80.0,32.0,0.0,233.1,275.0,32.0,79.0,131.0,2011
294,295,Koji Uehara\ueharko01,Baltimore Orioles,BAL,36,2.7,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33299999999999996,0.0,0.33299999999999996,3.0,6.0,3.58,1.13,55.0,12.0,13.0,110.2,108.0,12.0,17.0,103.0,2011
295,296,Eugenio Velez\velezeu01,Los Angeles Dodgers,SFG,29,-1.0,4,225.0,626.0,84.0,160.0,8.0,71.0,30.0,38.0,0.256,0.3,0.38799999999999996,0.688,,,,,,,,,,,,,2011
296,297,Carl Crawford\crawfca02,Boston Red Sox,TBR,29,14.5,9,1235.0,4992.0,765.0,1480.0,104.0,592.0,409.0,293.0,0.29600000000000004,0.337,0.444,0.7809999999999999,,,,,,,,,,,,,2011
297,298,Tony Gwynn\gwynnto02,Los Angeles Dodgers,SDP,28,5.2,5,366.0,924.0,112.0,225.0,5.0,56.0,42.0,107.0,0.244,0.32299999999999995,0.314,0.637,,,,,,,,,,,,,2011
298,299,Jonah Bayliss\baylijo01,Tampa Bay Rays,HOU,30,,5,,,,,,,,,,,,,,,,,,,,,,,,,2011
299,300,Melky Cabrera\cabreme01,Kansas City Royals,ATL,26,1.3,6,716.0,2381.0,300.0,635.0,40.0,270.0,51.0,213.0,0.267,0.32799999999999996,0.379,0.7070000000000001,,,,,,,,,,,,,2011
300,301,Buck Coats\coatsbu01,Washington Nationals,CHW,29,0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,2011
301,302,Jack Cust\custja01,Seattle Mariners,OAK,32,5.9,9,603.0,1882.0,292.0,462.0,102.0,300.0,6.0,400.0,0.245,0.37799999999999995,0.452,0.83,,,,,,,,,,,,,2011
302,303,Scott Downs\downssc01,Los Angeles Angels of Anaheim,TOR,35,5.3,9,50.0,45.0,3.0,3.0,0.0,1.0,0.0,3.0,0.067,0.125,0.067,0.192,27.0,28.0,3.79,1.3559999999999999,379.0,50.0,16.0,570.2,566.0,58.0,208.0,446.0,2011
303,304,Wil Nieves\nievewi01,Milwaukee Brewers,WSN,33,-0.4,7,262.0,701.0,53.0,159.0,5.0,73.0,2.0,44.0,0.22699999999999998,0.273,0.297,0.57,,,,,,,,,,,,,2011
304,305,Scott Olsen\olsensc01,Pittsburgh Pirates,WSN,27,0.4,6,128.0,213.0,8.0,32.0,0.0,15.0,0.0,7.0,0.15,0.177,0.174,0.35100000000000003,37.0,49.0,4.85,1.479,130.0,127.0,0.0,723.0,778.0,108.0,291.0,528.0,2011
305,306,George Sherrill\sherrge01,Atlanta Braves,LAD,34,2.5,7,113.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,16.0,16.0,3.76,1.331,389.0,0.0,56.0,287.0,241.0,24.0,141.0,282.0,2011
306,307,Jonathan Van Every\vanevjo01,Washington Nationals,PIT,31,-0.1,3,39.0,47.0,7.0,12.0,2.0,9.0,0.0,5.0,0.255,0.327,0.447,0.774,0.0,0.0,10.8,2.4,2.0,0.0,0.0,1.2,3.0,1.0,1.0,1.0,2011
307,308,Jason Varitek\varitja01,Boston Red Sox,BOS,39,2.7,14,1478.0,4877.0,632.0,1258.0,182.0,721.0,25.0,593.0,0.258,0.34299999999999997,0.436,0.778,,,,,,,,,,,,,2011
308,309,Donnie Veal\vealdo01,Pittsburgh Pirates,PIT,26,-0.2,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,7.16,2.327,19.0,0.0,0.0,16.1,18.0,2.0,20.0,16.0,2011
309,310,D.J. Carrasco\carradj01,New York Mets,ARI,34,2.9,6,68.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,4.31,1.443,244.0,23.0,2.0,440.2,453.0,36.0,183.0,285.0,2011
310,311,Vicente Padilla\padilvi01,Los Angeles Dodgers,LAD,33,4.3,12,210.0,250.0,13.0,27.0,0.0,17.0,0.0,16.0,0.10800000000000001,0.17,0.132,0.302,104.0,90.0,4.31,1.3730000000000002,321.0,237.0,2.0,1512.2,1546.0,174.0,531.0,1061.0,2011
311,312,Ronny Paulino\pauliro01,New York Mets,FLA,30,2.1,6,475.0,1576.0,157.0,431.0,31.0,192.0,4.0,129.0,0.273,0.32799999999999996,0.38299999999999995,0.711,,,,,,,,,,,,,2011
312,313,Boof Bonser\bonsebo01,New York Mets,OAK,29,-1.6,4,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,5.18,1.459,111.0,60.0,0.0,416.2,475.0,63.0,133.0,334.0,2011
313,314,Miguel Cairo\cairomi01,Cincinnati Reds,CIN,37,1.2,15,1318.0,3561.0,462.0,951.0,32.0,348.0,132.0,221.0,0.267,0.317,0.361,0.6779999999999999,,,,,,,,,,,,,2011
314,315,Jeff Francoeur\francje02,Kansas City Royals,TEX,27,0.9,6,845.0,3196.0,402.0,856.0,101.0,465.0,23.0,168.0,0.268,0.31,0.425,0.735,,,,,,,,,,,,,2011
315,316,Mike Hampton\hamptmi01,Arizona Diamondbacks,ARI,38,0.7,16,423.0,725.0,97.0,178.0,16.0,79.0,3.0,47.0,0.24600000000000002,0.294,0.35600000000000004,0.65,148.0,115.0,4.06,1.442,419.0,355.0,1.0,2268.1,2370.0,200.0,901.0,1387.0,2011
316,317,Paul Konerko\konerpa01,Chicago White Sox,CHW,35,7.7,14,1849.0,6642.0,971.0,1861.0,365.0,1156.0,8.0,733.0,0.28,0.35600000000000004,0.498,0.8540000000000001,,,,,,,,,,,,,2011
317,318,Carlos Pena\penaca01,Chicago Cubs,TBR,33,10.3,10,1073.0,3620.0,559.0,871.0,230.0,650.0,23.0,582.0,0.24100000000000002,0.35100000000000003,0.49,0.841,,,,,,,,,,,,,2011
318,319,Paul Phillips\phillpa01,Cleveland Indians,COL,34,0.1,7,91.0,221.0,27.0,58.0,3.0,26.0,0.0,11.0,0.262,0.298,0.35700000000000004,0.655,,,,,,,,,,,,,2011
319,320,Derek Jeter HOF\jeterde01,New York Yankees,NYY,37,11.3,16,2295.0,9322.0,1685.0,2926.0,234.0,1135.0,323.0,948.0,0.314,0.385,0.452,0.8370000000000001,,,,,,,,,,,,,2011
320,321,J.J. Putz\putzjj01,Arizona Diamondbacks,CHW,34,1.9,8,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,30.0,24.0,3.19,1.176,397.0,0.0,106.0,406.1,340.0,37.0,138.0,421.0,2011
321,322,Mariano Rivera HOF\riverma01,New York Yankees,NYY,41,10.3,16,58.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,74.0,55.0,2.23,1.003,978.0,10.0,559.0,1150.0,887.0,62.0,267.0,1051.0,2011
322,323,Ty Wigginton\wiggity01,Colorado Rockies,BAL,33,2.3,9,1060.0,3706.0,457.0,990.0,143.0,501.0,33.0,291.0,0.267,0.326,0.446,0.772,,,,,,,,,,,,,2011
323,324,Russ Adams\adamsru01,New York Mets,NYM,30,-0.1,6,,,,,,,,,,,,,,,,,,,,,,,,,2011
324,325,Brian Bass\bassbr01,Philadelphia Phillies,PIT,29,-0.3,3,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.16,1.6280000000000001,101.0,4.0,1.0,183.0,213.0,23.0,85.0,104.0,2011
325,326,Aaron Harang\haranaa01,San Diego Padres,CIN,33,1.7,9,212.0,438.0,5.0,41.0,1.0,17.0,0.0,3.0,0.094,0.10400000000000001,0.11199999999999999,0.215,81.0,87.0,4.33,1.345,240.0,234.0,0.0,1451.2,1546.0,197.0,407.0,1205.0,2011
326,327,Melvin Mora\morame01,Arizona Diamondbacks,COL,39,1.9,12,1514.0,5295.0,789.0,1474.0,171.0,738.0,93.0,518.0,0.278,0.353,0.435,0.7879999999999999,,,,,,,,,,,,,2011
327,328,Trent Oeltjen\oeltjtr01,Los Angeles Dodgers,LAD,28,0.0,2,38.0,93.0,16.0,22.0,3.0,5.0,3.0,5.0,0.237,0.28,0.43,0.71,,,,,,,,,,,,,2011
328,329,Dusty Ryan\ryandu01,New York Mets,SDP,26,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
329,330,Omir Santos\santoom01,Detroit Tigers,NYM,30,0.0,2,107.0,291.0,28.0,74.0,7.0,40.0,0.0,15.0,0.254,0.29,0.381,0.6709999999999999,,,,,,,,,,,,,2011
330,331,Shane Loux\louxsh01,San Francisco Giants,HOU,31,-0.4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,7.0,6.14,1.618,39.0,13.0,0.0,118.2,156.0,13.0,36.0,38.0,2011
331,332,Donny Lucy\lucydo01,Chicago White Sox,CHW,28,0.2,2,15.0,30.0,2.0,8.0,1.0,2.0,1.0,2.0,0.267,0.33299999999999996,0.467,0.8,,,,,,,,,,,,,2011
332,333,Sam Narron\narrosa02,Milwaukee Brewers,MIL,29,,6,,,,,,,,,,,,,,,,,,,,,,,,,2011
333,334,Jailen Peguero\pegueja01,Houston Astros,HOU,30,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,2011
334,335,Wily Mo Pena\penawi01,Arizona Diamondbacks,SDP,29,-1.3,7,560.0,1590.0,196.0,402.0,77.0,225.0,12.0,106.0,0.253,0.307,0.447,0.753,,,,,,,,,,,,,2011
335,336,Brad Snyder\snydebr02,Chicago Cubs,CHC,29,0.0,1,12.0,27.0,1.0,5.0,0.0,5.0,0.0,1.0,0.185,0.214,0.222,0.43700000000000006,,,,,,,,,,,,,2011
336,337,Jayson Werth\werthja01,Washington Nationals,PHI,32,12.8,8,775.0,2519.0,433.0,684.0,120.0,406.0,77.0,361.0,0.272,0.36700000000000005,0.48100000000000004,0.848,,,,,,,,,,,,,2011
337,338,Lance Berkman\berkmla01,St. Louis Cardinals,NYY,35,11.7,12,1629.0,5666.0,1017.0,1675.0,327.0,1099.0,82.0,1057.0,0.29600000000000004,0.409,0.545,0.9540000000000001,,,,,,,,,,,,,2011
338,339,Jack Hannahan\hannaja01,Cleveland Indians,BOS,31,3.5,4,290.0,856.0,91.0,192.0,16.0,90.0,4.0,107.0,0.22399999999999998,0.311,0.34700000000000003,0.6579999999999999,,,,,,,,,,,,,2011
339,340,Rod Barajas\barajro01,Los Angeles Dodgers,LAD,35,3.5,12,912.0,2834.0,338.0,676.0,109.0,402.0,2.0,156.0,0.239,0.284,0.41200000000000003,0.696,,,,,,,,,,,,,2011
340,341,Jason Bergmann\bergmja01,Boston Red Sox,WSN,29,-1.5,6,151.0,90.0,4.0,6.0,0.0,0.0,0.0,3.0,0.067,0.09699999999999999,0.067,0.163,12.0,24.0,5.04,1.419,155.0,50.0,0.0,389.2,400.0,65.0,153.0,299.0,2011
341,342,Pat Burrell\burrepa01,San Francisco Giants,SFG,34,3.4,11,1548.0,5320.0,750.0,1351.0,285.0,955.0,7.0,899.0,0.254,0.36200000000000004,0.475,0.8370000000000001,,,,,,,,,,,,,2011
342,343,Jorge De La Rosa\rosajo01,Colorado Rockies,COL,30,4.6,7,140.0,154.0,8.0,20.0,0.0,13.0,0.0,1.0,0.13,0.135,0.156,0.29,49.0,47.0,5.02,1.5230000000000001,178.0,116.0,0.0,710.2,723.0,84.0,359.0,630.0,2011
343,344,Brandon Duckworth\duckwbr01,Boston Red Sox,PHI,35,0.6,9,,,,,,,,,,,,,,,,,,,,,,,,,2011
344,345,Adam Dunn\dunnad01,Chicago White Sox,WSN,31,2.9,10,1448.0,4975.0,865.0,1246.0,354.0,880.0,59.0,990.0,0.25,0.381,0.521,0.902,,,,,,,,,,,,,2011
345,346,Waldis Joaquin\joaquwa01,San Francisco Giants,CHW,24,-0.2,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,5.87,1.9569999999999999,14.0,0.0,0.0,15.1,16.0,1.0,14.0,14.0,2011
346,347,Luis Perdomo\perdolu01,San Diego Padres,SDP,27,-0.4,2,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.87,1.508,36.0,0.0,0.0,61.0,58.0,12.0,34.0,55.0,2011
347,348,Gregorio Petit\petitgr01,San Diego Padres,TEX,26,-0.1,2,25.0,54.0,6.0,15.0,0.0,1.0,0.0,2.0,0.278,0.304,0.33299999999999996,0.637,,,,,,,,,,,,,2011
348,349,A.J. Pierzynski\pierza.01,Chicago White Sox,CHW,34,3.4,13,1365.0,4852.0,575.0,1379.0,120.0,605.0,13.0,207.0,0.284,0.324,0.424,0.747,,,,,,,,,,,,,2011
349,350,Drew Sutton\suttodr01,Boston Red Sox,CLE,28,0.3,2,55.0,105.0,15.0,24.0,3.0,17.0,0.0,10.0,0.22899999999999998,0.302,0.381,0.6829999999999999,,,,,,,,,,,,,2011
350,351,Erik Bedard\bedarer01,Seattle Mariners,SEA,32,3.2,7,7.0,15.0,0.0,4.0,0.0,1.0,0.0,1.0,0.267,0.313,0.267,0.579,51.0,41.0,3.71,1.3219999999999998,144.0,141.0,0.0,822.0,762.0,75.0,325.0,801.0,2011
351,352,Ruben Gotay\gotayru01,Florida Marlins,STL,28,0.0,6,,,,,,,,,,,,,,,,,,,,,,,,,2011
352,353,Eric Hinske\hinsker01,Atlanta Braves,ATL,33,2.1,9,1127.0,3377.0,514.0,857.0,124.0,475.0,61.0,406.0,0.254,0.336,0.439,0.7759999999999999,,,,,,,,,,,,,2011
353,354,R.J. Swindle\swindrj01,Tampa Bay Rays,TBR,27,-0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,2011
354,355,Hisanori Takahashi\takahhi01,Los Angeles Angels of Anaheim,NYM,36,1.2,1,51.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.063,0.063,0.063,0.125,10.0,6.0,3.61,1.3030000000000002,53.0,12.0,8.0,122.0,116.0,13.0,43.0,114.0,2011
355,356,Miguel Tejada\tejadmi01,San Francisco Giants,SDP,37,4.5,14,2027.0,7956.0,1187.0,2285.0,300.0,1256.0,80.0,535.0,0.287,0.33899999999999997,0.462,0.8009999999999999,,,,,,,,,,,,,2011
356,357,Javier Vazquez\vazquja01,Florida Marlins,NYY,34,9.0,13,262.0,504.0,38.0,104.0,1.0,27.0,0.0,22.0,0.20600000000000002,0.24,0.24600000000000002,0.486,152.0,149.0,4.26,1.254,418.0,411.0,0.0,2647.1,2606.0,352.0,713.0,2374.0,2011
357,358,Dusty Brown\browndu01,Pittsburgh Pirates,BOS,29,0.2,2,13.0,15.0,1.0,4.0,1.0,3.0,0.0,1.0,0.267,0.313,0.5329999999999999,0.846,,,,,,,,,,,,,2011
358,359,Andy Marte\martean01,Pittsburgh Pirates,CLE,27,-0.3,6,301.0,838.0,85.0,183.0,20.0,96.0,1.0,67.0,0.218,0.27699999999999997,0.358,0.635,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2011
359,360,Jason Frasor\frasoja01,Toronto Blue Jays,TOR,33,2.6,7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,22.0,27.0,3.76,1.2990000000000002,411.0,0.0,36.0,418.2,365.0,35.0,179.0,389.0,2011
360,361,Brian Tallet\tallebr01,St. Louis Cardinals,TOR,33,-0.4,8,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,4.65,1.44,223.0,36.0,0.0,446.2,437.0,54.0,206.0,327.0,2011
361,362,Juan Uribe\uribeju01,Los Angeles Dodgers,SFG,32,5.5,10,1256.0,4357.0,546.0,1114.0,151.0,599.0,39.0,264.0,0.256,0.3,0.431,0.731,,,,,,,,,,,,,2011
