,Rk,Name,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G.1,GS,SV,IP,H.1,HR.1,BB.1,SO,Date
234,235,David Robertson\roberda08,Philadelphia Phillies,NYY,34,5.1,11,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,53.0,32.0,2.88,1.145,654.0,0.0,137.0,657.0,492.0,56.0,260.0,874.0,2019
235,236,Nelson Cruz\cruzne02,Minnesota Twins,SEA,38,11.9,14,1569.0,5758.0,838.0,1580.0,360.0,1011.0,76.0,551.0,0.27399999999999997,0.342,0.518,0.86,,,,,,,,,,,,,2019
236,237,Rob Wooten\wootero01,Cincinnati Reds,CIN,33,,5,,,,,,,,,,,,,,,,,,,,,,,,,2019
237,238,Randall Delgado\delgara01,Chicago White Sox,ARI,29,1.0,8,257.0,87.0,5.0,14.0,0.0,2.0,0.0,1.0,0.161,0.17,0.161,0.331,30.0,29.0,4.1,1.325,271.0,53.0,2.0,542.2,516.0,67.0,203.0,465.0,2019
238,239,Shane Peterson\petersh01,Los Angeles Dodgers,SDP,31,0.2,5,,,,,,,,,,,,,,,,,,,,,,,,,2019
239,240,Jonathan Lucroy\lucrojo01,Los Angeles Angels,OAK,33,3.6,9,1101.0,3828.0,451.0,1060.0,100.0,509.0,30.0,339.0,0.27699999999999997,0.337,0.42100000000000004,0.758,,,,,,,,,,,,,2019
240,241,Matt Shoemaker\shoemma01,Toronto Blue Jays,LAA,32,2.7,6,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14300000000000002,0.0,0.14300000000000002,40.0,32.0,3.93,1.204,101.0,93.0,0.0,545.0,527.0,74.0,129.0,490.0,2019
241,242,Anibal Sanchez\sanchan01,Washington Nationals,ATL,35,0.7,13,162.0,294.0,7.0,23.0,0.0,7.0,0.0,17.0,0.078,0.129,0.08800000000000001,0.217,97.0,100.0,3.99,1.306,309.0,286.0,0.0,1729.1,1682.0,192.0,577.0,1549.0,2019
242,243,Mike Fiers\fiersmi01,Oakland Athletics,OAK,34,3.7,8,68.0,86.0,1.0,7.0,0.0,2.0,0.0,0.0,0.081,0.081,0.081,0.163,54.0,55.0,4.04,1.2690000000000001,172.0,153.0,0.0,898.0,873.0,141.0,267.0,827.0,2019
243,244,Tyler Lyons\lyonsty01,Pittsburgh Pirates,STL,31,0.9,6,142.0,40.0,3.0,5.0,0.0,1.0,0.0,5.0,0.125,0.222,0.125,0.34700000000000003,12.0,10.0,4.09,1.204,147.0,20.0,3.0,268.1,239.0,36.0,84.0,272.0,2019
244,245,Scott Copeland\copelsc01,Washington Nationals,NYM,31,0.1,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.94,1.62,6.0,3.0,0.0,16.2,25.0,1.0,2.0,8.0,2019
245,246,Kendall Graveman\graveke01,Chicago Cubs,OAK,28,4.3,5,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,4.38,1.3769999999999998,83.0,78.0,0.0,446.0,484.0,58.0,130.0,286.0,2019
246,247,Brandon Barnes\barnebr02,Cleveland Indians,CLE,33,0.1,6,484.0,1172.0,133.0,284.0,20.0,102.0,22.0,67.0,0.242,0.29,0.35700000000000004,0.647,,,,,,,,,,,,,2019
247,248,Brooks Pounders\poundbr01,Cleveland Indians,COL,28,-1.2,3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,8.92,1.8519999999999999,38.0,0.0,0.0,38.1,61.0,13.0,10.0,42.0,2019
248,249,Gregor Blanco\blancgr01,New York Mets,SFG,35,-1.8,10,1060.0,2929.0,394.0,746.0,26.0,235.0,122.0,363.0,0.255,0.33799999999999997,0.348,0.687,,,,,,,,,,,,,2019
249,250,Rob Brantly\brantro01,Philadelphia Phillies,CLE,29,0.3,4,125.0,387.0,32.0,89.0,7.0,37.0,1.0,33.0,0.23,0.294,0.33299999999999996,0.628,,,,,,,,,,,,,2019
250,251,Allen Craig\craigal01,San Diego Padres,SDP,34,,8,,,,,,,,,,,,,,,,,,,,,,,,,2019
251,252,Dietrich Enns\ennsdi01,San Diego Padres,MIN,28,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,2019
252,253,Nolan Fontana\fontano01,Texas Rangers,LAA,28,-0.2,2,20.0,31.0,2.0,2.0,2.0,2.0,1.0,4.0,0.065,0.171,0.258,0.429,,,,,,,,,,,,,2019
253,254,Phil Gosselin\gosseph01,Philadelphia Phillies,ATL,30,-0.7,6,276.0,532.0,72.0,140.0,7.0,35.0,7.0,36.0,0.263,0.314,0.361,0.675,,,,,,,,,,,,,2019
254,255,Matt Harvey\harvema01,Los Angeles Angels,CIN,30,-0.6,6,129.0,250.0,8.0,27.0,1.0,14.0,0.0,4.0,0.10800000000000001,0.122,0.14800000000000002,0.27,41.0,44.0,3.8,1.202,133.0,128.0,0.0,767.1,719.0,86.0,203.0,723.0,2019
255,256,Ariel Hernandez\hernaar01,Texas Rangers,MIL,27,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,2019
256,257,Joe Kelly\kellyjo05,Los Angeles Dodgers,BOS,31,1.6,7,91.0,87.0,7.0,15.0,0.0,5.0,1.0,0.0,0.172,0.18899999999999997,0.218,0.40700000000000003,43.0,25.0,3.87,1.385,250.0,79.0,2.0,625.1,612.0,55.0,254.0,498.0,2019
257,258,Matt McBride\mcbrima02,Philadelphia Phillies,PHI,34,-0.1,6,,,,,,,,,,,,,,,,,,,,,,,,,2019
258,259,Andrew Miller\millean01,St. Louis Cardinals,CLE,34,7.0,13,81.0,74.0,1.0,4.0,0.0,3.0,0.0,0.0,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.10800000000000001,49.0,48.0,3.98,1.34,483.0,66.0,53.0,725.1,637.0,64.0,335.0,853.0,2019
259,260,Charlie Morton\mortoch02,Tampa Bay Rays,HOU,35,5.9,11,157.0,264.0,4.0,20.0,0.0,6.0,0.0,3.0,0.076,0.086,0.091,0.17600000000000002,75.0,81.0,4.23,1.3719999999999999,217.0,216.0,0.0,1206.2,1205.0,103.0,451.0,994.0,2019
260,261,Daniel Murphy\murphda08,Colorado Rockies,CHC,34,6.3,10,1280.0,4747.0,644.0,1421.0,122.0,641.0,67.0,325.0,0.299,0.344,0.45799999999999996,0.8029999999999999,,,,,,,,,,,,,2019
261,262,Gregorio Petit\petitgr01,Philadelphia Phillies,MIN,34,-0.2,6,197.0,458.0,55.0,114.0,4.0,35.0,4.0,27.0,0.249,0.294,0.34299999999999997,0.637,,,,,,,,,,,,,2019
262,263,Shane Robinson\robinsh01,Philadelphia Phillies,NYY,34,0.1,9,461.0,760.0,105.0,168.0,7.0,66.0,19.0,73.0,0.221,0.28800000000000003,0.292,0.58,,,,,,,,,,,,,2019
263,264,Eric Sogard\sogarer01,Toronto Blue Jays,MIL,33,1.0,8,584.0,1556.0,182.0,370.0,11.0,125.0,35.0,149.0,0.23800000000000002,0.309,0.314,0.623,,,,,,,,,,,,,2019
264,265,Joakim Soria\soriajo01,Oakland Athletics,MIL,35,2.3,11,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,31.0,35.0,2.88,1.126,639.0,0.0,220.0,634.1,525.0,51.0,189.0,688.0,2019
265,266,Pat Venditte\vendipa01,San Francisco Giants,LAD,34,-0.2,3,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.45,1.284,56.0,0.0,0.0,64.2,57.0,9.0,26.0,51.0,2019
266,267,Dean Anna\annade01,Minnesota Twins,PHI,32,,4,,,,,,,,,,,,,,,,,,,,,,,,,2019
267,268,Rex Brothers\brothre01,New York Yankees,ATL,31,-0.4,7,301.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,3.79,1.496,314.0,0.0,20.0,266.0,244.0,24.0,154.0,311.0,2019
268,269,Trevor Cahill\cahiltr01,Los Angeles Angels,OAK,31,2.8,10,178.0,179.0,7.0,21.0,0.0,12.0,0.0,5.0,0.11699999999999999,0.141,0.145,0.287,80.0,83.0,4.08,1.359,304.0,208.0,1.0,1343.1,1278.0,138.0,548.0,1007.0,2019
269,270,Danny Coulombe\couloda01,New York Yankees,OAK,29,1.2,5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.27,1.3259999999999998,153.0,0.0,0.0,143.1,129.0,16.0,61.0,134.0,2019
270,271,Jairo Diaz\diazja01,Colorado Rockies,COL,28,-0.1,3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,3.64,1.551,30.0,0.0,0.0,29.2,32.0,2.0,14.0,28.0,2019
271,272,Ian Kinsler\kinslia01,San Diego Padres,BOS,37,10.7,13,1801.0,7165.0,1215.0,1943.0,248.0,887.0,241.0,674.0,0.271,0.33899999999999997,0.44299999999999995,0.782,,,,,,,,,,,,,2019
272,273,Mike Morin\morinmi01,Minnesota Twins,SEA,28,-0.7,5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.0,8.0,4.66,1.2819999999999998,186.0,0.0,1.0,174.0,174.0,15.0,49.0,166.0,2019
273,274,Zac Rosscup\rosscza01,Seattle Mariners,LAD,31,0.1,5,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,5.21,1.4769999999999999,88.0,0.0,0.0,65.2,61.0,13.0,36.0,87.0,2019
274,275,Carson Smith\smithca02,Boston Red Sox,BOS,29,0.6,5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,6.0,2.21,1.0590000000000002,108.0,0.0,14.0,102.0,74.0,4.0,34.0,129.0,2019
275,276,Ryan Weber\weberry01,Boston Red Sox,TBR,28,-0.3,4,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.01,1.249,24.0,8.0,0.0,73.2,79.0,10.0,13.0,43.0,2019
276,277,Francisco Arcia\arciafr01,Chicago Cubs,LAA,29,0.0,1,40.0,103.0,10.0,21.0,6.0,23.0,1.0,1.0,0.204,0.226,0.42700000000000005,0.654,0.0,0.0,9.0,1.6669999999999998,2.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,2019
277,278,Michael Brantley\brantmi02,Houston Astros,CLE,32,5.7,10,1051.0,4055.0,543.0,1195.0,87.0,528.0,118.0,351.0,0.295,0.35100000000000003,0.43,0.7809999999999999,,,,,,,,,,,,,2019
278,279,James McCann\mccanja02,Chicago White Sox,DET,29,2.0,5,452.0,1536.0,135.0,368.0,40.0,177.0,2.0,91.0,0.24,0.28800000000000003,0.366,0.653,,,,,,,,,,,,,2019
279,280,Eduardo Paredes\pareded01,Detroit Tigers,LAA,24,-0.3,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,5.53,1.4509999999999998,32.0,0.0,1.0,40.2,46.0,7.0,13.0,32.0,2019
280,281,Chris Smith\smithch10,Detroit Tigers,WSN,30,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,2019
281,282,Mike Zagurski\zagurmi01,Chicago Cubs,MIL,36,-0.7,6,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,7.78,1.808,91.0,0.0,0.0,76.1,90.0,11.0,48.0,77.0,2019
282,283,Matt Adams\adamsma01,Washington Nationals,STL,30,1.8,7,707.0,2026.0,248.0,539.0,96.0,332.0,4.0,139.0,0.266,0.314,0.47,0.784,,,,,,,,,,,,,2019
283,284,Jim Adduci\adducji02,Chicago Cubs,DET,34,0.4,4,149.0,391.0,48.0,92.0,5.0,39.0,7.0,29.0,0.235,0.28600000000000003,0.34,0.626,,,,,,,,,,,,,2019
284,285,Daniel Descalso\descada01,Chicago Cubs,ARI,32,1.5,9,997.0,2351.0,306.0,564.0,46.0,279.0,24.0,280.0,0.24,0.324,0.37,0.6940000000000001,0.0,0.0,4.76,0.882,5.0,0.0,0.0,5.2,4.0,2.0,1.0,2.0,2019
285,286,Terrance Gore\gorete01,Kansas City Royals,CHC,28,0.0,5,63.0,16.0,19.0,1.0,0.0,0.0,27.0,1.0,0.063,0.21100000000000002,0.063,0.273,,,,,,,,,,,,,2019
286,287,Lance Lynn\lynnla01,Texas Rangers,NYY,32,3.7,7,173.0,276.0,15.0,23.0,0.0,5.0,0.0,12.0,0.083,0.127,0.10099999999999999,0.22899999999999998,82.0,57.0,3.57,1.321,214.0,190.0,1.0,1134.1,1053.0,100.0,445.0,1080.0,2019
287,288,Erasmo Ramirez\ramirer02,Boston Red Sox,SEA,29,1.0,7,14.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0.28600000000000003,32.0,39.0,4.36,1.253,192.0,92.0,3.0,637.2,618.0,97.0,181.0,496.0,2019
288,289,Wilson Ramos\ramoswi01,New York Mets,PHI,31,6.0,9,760.0,2726.0,282.0,745.0,109.0,426.0,0.0,182.0,0.273,0.317,0.439,0.7559999999999999,,,,,,,,,,,,,2019
289,290,Matt Bush\bushma01,Texas Rangers,TEX,33,2.6,3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.0,6.0,3.35,1.248,136.0,0.0,11.0,137.0,124.0,14.0,47.0,138.0,2019
290,291,Zac Curtis\curtiza01,Texas Rangers,TEX,26,-0.1,3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,2.0,4.74,1.7369999999999999,42.0,0.0,0.0,38.0,31.0,4.0,35.0,34.0,2019
291,292,Chase d'Arnaud\darnach01,Texas Rangers,SFG,32,-0.4,7,236.0,550.0,68.0,122.0,5.0,40.0,29.0,36.0,0.222,0.273,0.316,0.59,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2019
292,293,Rajai Davis\davisra01,New York Mets,CLE,38,0.5,13,1419.0,4219.0,633.0,1106.0,61.0,379.0,415.0,266.0,0.262,0.311,0.379,0.69,,,,,,,,,,,,,2019
293,294,Tim Dillard\dillati01,Texas Rangers,MIL,35,,10,,,,,,,,,,,,,,,,,,,,,,,,,2019
294,295,Phillip Evans\evansph01,Chicago Cubs,NYM,26,-0.2,2,34.0,54.0,5.0,13.0,0.0,2.0,1.0,6.0,0.24100000000000002,0.32799999999999996,0.278,0.606,,,,,,,,,,,,,2019
295,296,J.A. Happ\happja01,New York Yankees,NYY,36,11.5,12,130.0,194.0,12.0,20.0,1.0,6.0,0.0,10.0,0.10300000000000001,0.147,0.129,0.276,109.0,82.0,3.9,1.3090000000000002,284.0,259.0,0.0,1530.2,1448.0,189.0,556.0,1357.0,2019
296,297,Jordan Lyles\lylesjo01,Pittsburgh Pirates,MIL,28,-1.9,8,189.0,172.0,13.0,21.0,2.0,11.0,0.0,10.0,0.122,0.17,0.18,0.35100000000000003,31.0,52.0,5.28,1.4569999999999999,217.0,115.0,2.0,768.2,860.0,97.0,260.0,550.0,2019
297,298,Sam Howard\howarsa01,Colorado Rockies,COL,26,0.1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.25,2.0,4.0,0.0,0.0,4.0,5.0,0.0,3.0,1.0,2019
298,299,Justin Bour\bourju01,Los Angeles Angels,PHI,31,4.4,5,507.0,1563.0,188.0,407.0,84.0,277.0,3.0,201.0,0.26,0.344,0.466,0.8109999999999999,,,,,,,,,,,,,2019
299,300,Jeurys Familia\familje01,New York Mets,OAK,29,3.2,7,300.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.4,0.4,0.4,0.8,17.0,19.0,2.73,1.2109999999999999,343.0,1.0,124.0,352.2,284.0,16.0,143.0,369.0,2019
300,301,Jordy Mercer\mercejo03,Detroit Tigers,PIT,32,2.4,7,821.0,2710.0,291.0,693.0,55.0,277.0,13.0,222.0,0.256,0.316,0.38299999999999995,0.6990000000000001,,,,,,,,,,,,,2019
301,302,Matt Szczur\szczuma01,Arizona Diamondbacks,SDP,29,0.1,5,363.0,589.0,80.0,136.0,12.0,61.0,7.0,65.0,0.231,0.312,0.355,0.6659999999999999,,,,,,,,,,,,,2019
302,303,Alex Dickerson\dickeal01,San Diego Padres,SDP,29,1.2,2,95.0,261.0,39.0,67.0,10.0,37.0,5.0,26.0,0.257,0.331,0.44799999999999995,0.779,,,,,,,,,,,,,2019
303,304,Gorkys Hernandez\hernago01,Boston Red Sox,SFG,31,0.2,5,374.0,939.0,117.0,220.0,20.0,79.0,28.0,74.0,0.23399999999999999,0.295,0.35700000000000004,0.652,,,,,,,,,,,,,2019
304,305,Corban Joseph\josepco01,Oakland Athletics,BAL,30,-0.1,2,16.0,24.0,2.0,5.0,0.0,3.0,0.0,2.0,0.20800000000000002,0.26899999999999996,0.292,0.561,,,,,,,,,,,,,2019
305,306,Andrew McCutchen\mccutan01,Philadelphia Phillies,NYY,32,4.7,10,1501.0,5602.0,897.0,1608.0,223.0,790.0,185.0,780.0,0.287,0.37799999999999995,0.48100000000000004,0.8590000000000001,,,,,,,,,,,,,2019
306,307,Billy Hamilton\hamilbi02,Kansas City Royals,CIN,28,4.0,6,690.0,2491.0,365.0,611.0,21.0,161.0,277.0,190.0,0.245,0.298,0.33299999999999996,0.631,,,,,,,,,,,,,2019
307,308,Chris Herrmann\herrmch01,Oakland Athletics,HOU,31,1.1,7,340.0,803.0,99.0,165.0,24.0,95.0,10.0,85.0,0.205,0.282,0.35100000000000003,0.633,,,,,,,,,,,,,2019
308,309,Tuffy Gosewisch\gosewtu01,Milwaukee Brewers,WSN,35,-1.3,5,,,,,,,,,,,,,,,,,,,,,,,,,2019
309,310,Deolis Guerra\guerrde01,Milwaukee Brewers,TEX,30,0.4,3,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.17,1.263,73.0,0.0,0.0,95.0,98.0,15.0,22.0,75.0,2019
310,311,Tyson Ross\rossty01,Detroit Tigers,STL,32,-0.4,9,132.0,190.0,14.0,38.0,2.0,13.0,1.0,6.0,0.2,0.22899999999999998,0.253,0.48100000000000004,43.0,65.0,3.95,1.345,196.0,135.0,1.0,869.1,799.0,66.0,370.0,791.0,2019
311,312,Ryan Goins\goinsry01,Chicago White Sox,PHI,31,-0.7,6,489.0,1392.0,137.0,317.0,20.0,148.0,6.0,90.0,0.228,0.27399999999999997,0.33299999999999996,0.607,,,,,,,,,,,,,2019
312,313,Patrick Corbin\corbipa01,Washington Nationals,ARI,29,7.2,6,167.0,292.0,26.0,49.0,0.0,19.0,0.0,15.0,0.168,0.21100000000000002,0.21600000000000003,0.42700000000000005,56.0,54.0,3.91,1.285,172.0,154.0,2.0,945.2,944.0,107.0,271.0,897.0,2019
313,314,Garrett Richards\richaga01,San Diego Padres,LAA,31,1.5,8,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,3.54,1.249,170.0,115.0,2.0,744.2,662.0,62.0,268.0,645.0,2019
314,315,Robinson Chirinos\chiriro01,Houston Astros,TEX,35,5.0,7,462.0,1392.0,191.0,324.0,68.0,204.0,3.0,146.0,0.233,0.324,0.43799999999999994,0.7609999999999999,,,,,,,,,,,,,2019
315,316,Nathan Eovaldi\eovalna01,Boston Red Sox,BOS,29,2.8,7,92.0,149.0,8.0,12.0,0.0,2.0,0.0,6.0,0.081,0.11599999999999999,0.081,0.19699999999999998,44.0,53.0,4.16,1.348,156.0,148.0,0.0,850.0,887.0,80.0,259.0,640.0,2019
316,317,Jonathan Schoop\schoojo01,Minnesota Twins,MIL,27,9.0,6,681.0,2484.0,322.0,640.0,110.0,333.0,7.0,98.0,0.258,0.294,0.444,0.738,,,,,,,,,,,,,2019
317,318,Ronald Torreyes\torrero01,Minnesota Twins,CHC,26,1.4,4,229.0,576.0,65.0,162.0,4.0,56.0,4.0,24.0,0.281,0.31,0.375,0.685,,,,,,,,,,,,,2019
318,319,Andres Blanco\blancan01,Atlanta Braves,MIL,35,-0.6,14,,,,,,,,,,,,,,,,,,,,,,,,,2019
319,320,Louis Coleman\colemlo01,Detroit Tigers,DET,33,0.5,7,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,3.51,1.294,264.0,0.0,2.0,276.2,232.0,36.0,126.0,272.0,2019
320,321,Chris Owings\owingch01,Kansas City Royals,ARI,27,2.1,6,580.0,1960.0,225.0,490.0,31.0,196.0,70.0,109.0,0.25,0.29100000000000004,0.37799999999999995,0.669,,,,,,,,,,,,,2019
321,322,Bobby Wilson\wilsobo02,Detroit Tigers,CHC,36,-0.2,9,371.0,888.0,81.0,185.0,18.0,100.0,0.0,68.0,0.20800000000000002,0.264,0.313,0.5770000000000001,,,,,,,,,,,,,2019
322,323,Chi Chi Gonzalez\gonzach01,Colorado Rockies,TEX,27,-0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4.0,8.0,4.54,1.435,17.0,13.0,0.0,77.1,70.0,7.0,41.0,37.0,2019
323,324,Andres Machado\machaan02,Kansas City Royals,KCR,26,-0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,2019
324,325,Matt Moore\moorema02,Detroit Tigers,TEX,30,0.6,8,53.0,85.0,5.0,9.0,0.0,5.0,0.0,2.0,0.106,0.126,0.106,0.23199999999999998,54.0,56.0,4.56,1.413,179.0,149.0,0.0,884.2,882.0,114.0,368.0,797.0,2019
325,326,Pedro Alvarez\alvarpe01,Miami Marlins,BAL,32,0.9,9,910.0,2980.0,365.0,704.0,162.0,472.0,15.0,314.0,0.23600000000000002,0.31,0.447,0.757,,,,,,,,,,,,,2019
326,327,R.J. Alvarez\alvarrj01,Miami Marlins,TEX,28,,4,,,,,,,,,,,,,,,,,,,,,,,,,2019
327,328,Jon Berti\bertijo01,Miami Marlins,TOR,29,0.0,1,4.0,15.0,2.0,4.0,0.0,2.0,1.0,0.0,0.267,0.267,0.467,0.733,,,,,,,,,,,,,2019
328,329,Gabriel Guerrero\guerrga01,Miami Marlins,CIN,25,-0.3,1,14.0,18.0,1.0,3.0,1.0,1.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.5,,,,,,,,,,,,,2019
329,330,Mike Kickham\kickhmi01,Miami Marlins,MIA,30,,5,,,,,,,,,,,,,,,,,,,,,,,,,2019
330,331,Deven Marrero\marrede01,Miami Marlins,ARI,28,-0.1,4,158.0,314.0,51.0,62.0,5.0,37.0,10.0,23.0,0.19699999999999998,0.25,0.28300000000000003,0.5329999999999999,,,,,,,,,,,,,2019
331,332,Christian Colon\colonch01,Cincinnati Reds,NYM,30,0.5,4,142.0,349.0,33.0,88.0,1.0,25.0,5.0,30.0,0.252,0.315,0.315,0.63,,,,,,,,,,,,,2019
332,333,Aristides Aquino\aquinar01,Cincinnati Reds,CIN,25,-0.1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2019
333,334,James Hoyt\hoytja01,Cleveland Indians,CLE,32,0.2,3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.4,1.284,66.0,0.0,0.0,71.2,68.0,12.0,24.0,94.0,2019
334,335,Trayce Thompson\thomptr01,Cleveland Indians,CHW,28,-0.5,4,202.0,535.0,69.0,110.0,22.0,59.0,9.0,52.0,0.20600000000000002,0.276,0.389,0.664,,,,,,,,,,,,,2019
335,336,Jesse Chavez\chaveje01,Texas Rangers,CHC,35,2.8,11,185.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.11800000000000001,38.0,53.0,4.45,1.348,415.0,70.0,7.0,838.0,863.0,125.0,267.0,747.0,2019
336,337,Dilson Herrera\herredi01,New York Mets,CIN,25,-0.2,3,102.0,236.0,24.0,48.0,11.0,28.0,2.0,26.0,0.203,0.293,0.39399999999999996,0.687,,,,,,,,,,,,,2019
337,338,Josh Lucas\lucasjo02,Baltimore Orioles,OAK,28,-0.2,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,5.4,1.662,13.0,1.0,0.0,21.2,23.0,3.0,13.0,21.0,2019
338,339,Tony Renda\rendato01,Boston Red Sox,BOS,28,-0.4,2,33.0,60.0,5.0,11.0,0.0,3.0,0.0,5.0,0.183,0.24600000000000002,0.217,0.46299999999999997,,,,,,,,,,,,,2019
339,340,Kyle Ryan\ryanky01,Chicago Cubs,CHC,27,0.9,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,8.0,6.0,3.87,1.3359999999999999,86.0,7.0,0.0,128.0,127.0,11.0,44.0,70.0,2019
340,341,Lonnie Chisenhall\chiselo01,Pittsburgh Pirates,CLE,30,2.9,8,688.0,2159.0,261.0,578.0,64.0,296.0,20.0,150.0,0.268,0.32,0.42700000000000005,0.747,,,,,,,,,,,,,2019
341,342,Josh Donaldson\donaljo02,Atlanta Braves,CLE,33,13.8,8,883.0,3292.0,556.0,906.0,182.0,551.0,34.0,457.0,0.275,0.36700000000000005,0.507,0.8740000000000001,,,,,,,,,,,,,2019
342,343,Brian McCann\mccanbr01,Atlanta Braves,HOU,35,2.9,14,1670.0,5790.0,714.0,1521.0,270.0,973.0,25.0,609.0,0.263,0.33799999999999997,0.45399999999999996,0.7909999999999999,,,,,,,,,,,,,2019
343,344,Cesar Puello\puellce01,Los Angeles Angels,SFG,28,0.0,1,17.0,34.0,6.0,7.0,0.0,3.0,2.0,4.0,0.20600000000000002,0.308,0.20600000000000002,0.514,,,,,,,,,,,,,2019
344,345,Kelby Tomlinson\tomlike01,Arizona Diamondbacks,SFG,29,0.9,4,273.0,618.0,77.0,164.0,3.0,47.0,19.0,58.0,0.265,0.331,0.332,0.6629999999999999,,,,,,,,,,,,,2019
345,346,Chris Beck\beckch02,St. Louis Cardinals,NYM,28,-0.9,4,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.88,1.715,103.0,1.0,1.0,130.0,148.0,27.0,75.0,86.0,2019
346,347,Pedro Florimon\floripe01,Atlanta Braves,PHI,32,0.0,8,321.0,788.0,96.0,166.0,12.0,73.0,26.0,63.0,0.21100000000000002,0.27,0.319,0.588,0.0,0.0,9.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2019
347,348,Kyle Crockett\crockky01,Oakland Athletics,CIN,27,-0.3,5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,3.74,1.393,122.0,0.0,0.0,74.2,79.0,4.0,25.0,73.0,2019
348,349,Daniel Castro\castrda01,Los Angeles Dodgers,COL,26,-1.8,3,98.0,272.0,24.0,57.0,3.0,18.0,1.0,11.0,0.21,0.24,0.265,0.505,,,,,,,,,,,,,2019
349,350,Mike Freeman\freemmi01,Cleveland Indians,CHC,31,-1.0,3,57.0,82.0,7.0,11.0,1.0,2.0,0.0,8.0,0.134,0.21100000000000002,0.207,0.418,0.0,0.0,9.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2019
350,351,Jeff Mathis\mathije01,Texas Rangers,ARI,36,0.0,14,835.0,2419.0,232.0,480.0,48.0,265.0,10.0,185.0,0.198,0.258,0.306,0.564,0.0,1.0,9.0,2.0,3.0,0.0,0.0,3.0,5.0,1.0,1.0,1.0,2019
